      398 1002       7.31     323.39     17.658
      399  802      26.32     325.06     17.088
      400  592     287.95     325.82     16.874
      401  236     210.78     326.85     15.327
      402  336      46.12     328.33     15.800
      403 1213      82.25     328.49     18.342
      404 1200     204.33     332.54     18.329
      405 1023     199.68     332.88     17.652
      406  490     143.08     334.02     16.783
      407 1452      98.74     334.22     18.493
      408 1003      23.28     334.47     17.594
      409 1125     295.56     334.60     17.886
      410 1197     217.36     339.82     18.437
      411  603     151.16     336.39     16.982
      412  350     127.61     336.80     15.889
      413  641     309.80     337.10     16.794
      414 1175     193.51     337.13     17.907
      415  186     163.48     338.11     14.988
      416  106     137.78     338.60     14.371
      417 1199     183.32     339.09     18.123
      418 1112     281.54     342.38     17.844
      419 1121     107.71     340.47     17.941
      420  364      81.99     342.31     15.946
      421  795     176.86     342.33     17.139
      422  825     241.98     345.02     17.379
      423  253     212.87     345.90     15.423
      424  163     252.18     347.23     14.763
      425  873     196.71     348.55     17.249
      426 1194     293.27     350.32     17.944
      427  494      59.30     351.65     16.530
      428  918     286.76     352.26     17.492
      429  818     283.09     354.90     17.314
      430  943     143.58     356.48     17.871
      431  649      67.50     355.95     16.904
      432 1102     294.68     356.50     18.056
      433  659     239.89     357.83     16.916
      434  505     234.17     357.84     16.494
      435  950      44.11     359.93     17.547
      436 1658      22.39     360.94     18.983
      437  284      67.54     363.66     15.650
      438 1775     301.19     365.26     20.568
      439  193     182.70     365.54     15.060
      440  285      81.47     366.26     15.630
      441 1708      13.78     367.23     19.591
      442  281     277.26     367.29     15.622
      443 1219     161.52     370.39     17.974
      444  464     119.22     371.82     16.280
      445 1389     167.83     371.81     18.442
      446  991      72.54     372.17     17.847
      447 1387     299.53     372.85     18.541
      448  921     230.55     377.02     17.401
      449   79     290.27     375.38     14.064
      450  667      59.63     375.66     16.849
      451  826     123.57     379.93     17.310
      452 1236     309.91     378.21     18.289
      453 1733     189.53     380.79     19.299
      454 1174     289.00     388.94     18.431
      455  874      90.50     386.29     17.280
      456  861     159.98     386.44     17.330
      457 1969       2.19     387.32     15.790
      458   20     248.50     388.69     12.887
      459  178     121.52     390.37     15.070
      460  513     116.82     391.39     17.102
      461 1282     197.77     395.28     18.662
      462  698     231.08     392.75     16.916
      463  411     221.04     393.87     16.211
      464  331     155.41     394.82     15.784
      465   10     127.47     395.48     12.393
      466  120     108.03     395.64     14.502
      467  774     168.44     397.82     17.103
      468 1146     159.44     398.58     18.250
      469 1019     211.16     400.60     18.279
      470  246     311.06     400.83     15.402
      471  684     230.04     403.17     16.890
      472 1409     283.04     410.46     18.472
      473 1333     120.56     407.72     18.869
      474  287     223.98     408.00     15.639
      475  557     115.44     410.11     16.670
      476  766     117.48     413.97     17.730
      477 1075     117.15     417.63     18.052
      478  302     144.65     412.02     15.720
      479  323     234.96     415.19     15.778
      480 1394     125.68     413.95     18.852
      481 1376     105.17     414.73     18.407
      482  816     293.57     415.77     17.128
      483 1485     197.60     416.40     18.760
      484  382     147.36     417.41     16.066
      485 1541     280.69     417.54     20.326
      486   69      40.20     418.59     13.909
      487  456     256.23     418.63     16.335
      488 1126     269.47     418.93     17.803
      489  567      24.19     419.16     16.584
      490  501     251.08     419.53     16.498
      491  850      18.40     421.16     17.262
      492  984     193.56     427.15     17.757
      493 1758     132.09     423.12     21.489
      494  548      10.79     423.52     16.613
      495  860     221.72     424.52     17.499
      496 1512     245.90     424.67     19.049
      497 1718     277.76     427.38     20.287
      498  420     297.55     427.75     16.177
      499  230      75.52     428.68     15.278
      500 1106      34.19     429.05     17.782
      501 1034     123.86     429.16     17.482
      502 1379     177.55     430.26     18.522
      503 2004     229.01     431.69     12.199
      504 1556     155.28     439.45     19.209
      505 1552     151.30     440.61     19.024
      506 1459      30.52     433.33     18.810
      507  148     249.22     434.27     14.694
      508    1     207.61     434.47     11.879
      509   23      64.79     434.71     13.000
      510  423      12.90     434.81     16.124
      511 2003     312.58     434.81     18.729
      512 1671      21.34     435.17     18.985
      513 1549      43.77     436.30     19.513
      514  821      34.66     437.48     17.175
      515  479     219.43     444.54     16.507
      516  986     273.88     443.98     18.695
      517  475      44.82     444.13     16.365
      518  359       8.48     444.35     15.890
      519  597     105.25     444.80     16.769
      520 1196      88.49     448.81     18.186
      521  432      71.94     445.79     16.793
      522  463      52.23     445.82     16.328
      523  593     168.76     446.16     17.229
      524  543     166.96     448.85     16.959
      525 1233     299.88     446.90     18.096
      526  809     158.40     457.61     17.951
      527 1074     191.87     448.47     17.997
      528 1251     173.41     448.90     18.363
      529 1528     116.69     453.99     18.589
      530   29     240.64     454.14     13.164
      531  292      41.12     454.95     15.639
      532  347     290.18     455.00     15.849
      533 1347      61.79     455.04     18.243
      534 1444     251.09     455.14     18.782
      535 1507     255.42     456.79     19.906
      536 1331     274.37     455.56     19.049
      537  800     213.79     457.32     17.142
      538 1151      25.88     457.91     17.866
      539 1634      56.41     460.22     18.933
      540 1361     117.50     461.26     18.412
      541  954      70.60     462.03     17.486
      542 1022      68.07     466.24     17.799
      543 1056     134.07     462.35     17.701
      544  683     109.46     462.41     16.879
      545  385       6.50     462.72     16.014
      546 1283      43.38     465.04     18.338
      547 1080     244.32     465.81     17.691
      548 1461     103.60     469.11     18.710
      549 1392     213.93     468.75     18.499
      550 1539     120.88     469.73     18.591
      551 1344     148.43     470.25     18.358
      552  313      35.71     472.10     15.747
      553  848     184.01     472.83     17.438
      554  311      56.93     473.78     15.710
      555  298     133.58     476.23     15.657
      556  596     283.14     479.89     16.826
      557 1515      46.91     480.38     18.791
      558 1532      95.87     480.49     18.654
      559 1302     158.19     485.32     18.959
      560 1123     161.22     487.29     17.975
      561 1746      13.79     485.64     19.868
      562  267     180.77     486.09     15.884
      563 1606     196.22     487.19     19.519
      564  735      46.25     489.66     17.131
      565 1309     220.59     491.78     18.268
      566  811     238.26     496.92     17.546
      567  107     153.52     494.33     14.373
      568 1326     214.06     494.91     18.198
      569 1436      28.30     497.37     18.942
      570 1165     164.08     495.97     17.912
      571  166      66.30     496.12     14.823
      572 1329     186.41     496.12     18.151
      573   62      94.19     496.40     13.778
      574  992      56.15     497.26     17.492
      575 1111      33.01     499.87     17.642
      576  322     299.88     500.71     15.765
      577  146     198.84     503.62     14.667
      578  831     155.06     503.69     17.361
      579 1883      68.85       2.39     18.552
      580 1935     304.25       2.95     17.224
      581  354      64.06       5.26     15.859
      582 1030     191.65       5.72     18.067
      583 1288     229.02       7.08     18.028
      584  786     245.47       7.20     17.192
      585 1178      91.87       7.29     17.909
      586 1744     234.29       8.86     20.097
      587 1648     234.26      13.82     19.395
      588 1511     270.76      10.42     18.622
      589  365     169.40      11.90     15.940
      590  426      82.66      12.72     16.168
      591 1332      11.30      14.46     18.451
      592  981      32.07      15.86     18.153
      593  570      87.47      16.31     16.662
      594 1108     146.53      17.03     17.928
      595 1369     210.92      17.63     18.411
      596 1127      76.63      18.70     17.823
      597 1616     202.17      19.52     19.056
      598 1378      94.21      20.38     18.823
      599 1834      91.34      24.02     20.780
      600 1068     171.41      20.51     18.456
      601  648     217.21      20.93     16.754
      602  846      18.61      21.92     17.231
      603 1663     245.26      26.86     19.492
      604  480      23.41      30.75     16.431
      605  538      28.02      31.70     17.105
      606 1519     114.20      31.12     18.740
      607 1766      91.67      31.91     19.328
      608  617     130.10      32.40     16.688
      609 1210     301.33      33.03     17.964
      610   84      42.17      33.03     14.131
      611  126     186.13      35.30     14.520
      612  521      46.15      39.97     16.630
      613  734     149.36      37.31     17.232
      614 1304     240.31      39.62     18.811
      615 1449      81.74      39.97     18.782
      616  666     110.69      41.48     17.256
      617 1786     119.70      42.48     19.826
      618 1191      19.34      42.97     17.797
      619  610     251.83      43.54     17.943
      620  442     253.98      46.05     16.319
      621 1277     229.03      47.58     18.309
      622 1025     180.03      51.15     17.927
      623 1388      14.25      52.44     18.369
      624  622     292.20      55.24     16.745
      625  660     283.87      55.72     16.928
      626  905     287.92      58.48     17.905
      627 1208     221.56      60.08     17.869
      628 1693     244.32      58.55     19.239
      629 1088     106.02      60.70     17.727
      630 1041      47.11      61.29     18.011
      631  185      83.79      62.22     14.981
      632  887     283.72      62.82     17.690
      633  749     117.85      64.46     17.477
      634 1757     110.33      65.34     20.141
      635 1408     201.21      65.87     18.727
      636  615     155.84      66.22     17.173
      637 1321     218.28      67.68     18.473
      638 1478     219.50      71.42     19.747
      639 1310      16.96      68.00     18.108
      640  454     184.40      70.58     16.342
      641  282      82.62      70.73     15.921
      642 1455      69.84      75.27     18.665
      643  902     285.23      71.77     17.822
      644 1563     249.83      72.11     18.882
      645  784     177.89      72.49     17.285
      646  414     195.07      73.64     16.142
      647 1964       1.70      74.16     18.470
      648  225      84.06      77.30     15.338
      649 1638      96.26      78.77     19.204
      650  115     155.08      79.22     15.187
      651 1514      74.34      80.51     19.381
      652  689     134.65      82.06     16.970
      653  270     174.09      82.80     15.707
      654  762     202.94      85.52     17.211
      655 1573     193.98      86.20     20.274
      656  112     237.18      87.13     14.417
      657 1253      42.80      87.90     18.495
      658  360      99.23      88.80     15.947
      659  569     227.31      89.29     16.589
      660 1730     182.75      89.56     19.534
      661  697     307.80      90.09     17.205
      662  669     244.11      91.28     17.257
      663 1118     201.24      92.40     17.757
      664 1214     135.76      93.25     17.976
      665 1493     274.59      94.12     18.947
      666 1726      37.71      94.57     19.515
      667  554     291.27      94.71     16.628
      668  214      70.95      94.72     15.208
      669 1470     253.66      94.96     18.503
      670 1780     142.25      95.75     19.533
      671  958      95.57      97.07     17.545
      672 1422     273.72     100.82     19.145
      673 1714     299.94      97.91     20.293
      674 1349      58.06     100.76     18.359
      675  399      71.53     100.88     16.259
      676  233     163.46     101.65     15.382
      677  696      64.65     102.92     16.937
      678  692     236.38     103.16     16.911
      679 1555      55.52     105.14     19.136
      680  681      81.77     105.98     17.503
      681  516      78.12     108.17     16.734
      682 1113     154.53     111.17     17.981
      683 1497      60.04     110.62     18.593
      684  341      82.40     111.82     15.864
      685  427     230.64     112.73     16.215
      686 1440     192.79     112.77     18.739
      687 1816      61.24     119.24     20.709
      688 1427     298.38     119.38     18.763
      689 1247      21.29     119.44     18.473
      690  893      40.66     121.21     17.369
      691  275     204.84     123.25     15.582
      692  609     216.99     123.82     16.740
      693 1281      64.73     123.99     19.435
      694  710      67.11     127.76     16.894
      695 1384      56.69     125.03     18.440
      696 1506     194.04     126.08     18.753
      697 1073     227.83     126.10     18.226
      698 1187     165.96     127.17     18.539
      699 1061     162.84     128.43     17.842
      700  779     301.05     127.24     17.259
      701  794       5.47     127.39     17.270
      702  837     154.26     129.17     17.297
      703  738      73.99     129.58     17.062
      704 1722     221.08     129.82     20.069
      705  357      98.00     131.44     15.903
      706  702     302.04     133.44     17.023
      707 1811      66.68     135.25     20.913
      708 1500     296.78     135.47     19.485
      709 1692     294.63     136.98     19.756
      710  701     133.34     135.49     16.951
      711 1059     216.88     139.40     18.460
      712 1148     103.67     140.47     18.264
      713 1266     106.88     143.87     18.724
      714 1657     187.71     140.60     19.164
      715 1099     287.32     140.63     17.637
      716 1339     275.29     140.94     18.548
      717 1735      23.46     142.34     19.982
      718 1064      13.86     142.71     17.630
      719  903      36.82     147.58     17.468
      720  906     118.13     144.01     17.527
      721 1109     201.67     144.77     18.051
      722  814     173.88     145.75     17.769
      723 1753     227.95     148.76     19.422
      724  623     294.20     149.88     16.758
      725 1476     130.29     151.69     19.063
      726 1727     252.64     153.05     20.022
      727 1031     195.71     154.69     17.646
      728  717     126.24     155.11     16.929
      729  988     259.13     155.54     17.873
      730  966      73.08     155.55     17.720
      731 1885     150.94     157.87     11.682
      732 1610       5.63     159.87     19.427
      733 1487       8.90     163.22     18.619
      734 1237     169.53     159.93     18.608
      735  296      29.00     160.18     15.714
      736   97     297.95     161.11     14.281
      737  849     180.54     161.22     17.571
      738 1357     175.58     162.09     19.266
      739 1107     231.59     163.34     18.068
      740 1257     111.26     165.13     18.211
      741  366     168.11     165.66     15.901
      742  403     308.68     169.08     16.421
      743  355     306.51     172.28     16.176
      744 1603     102.52     169.25     19.816
      745 1028     250.52     169.39     17.881
      746  524     240.33     169.47     17.502
      747  308     244.08     171.12     15.710
      748  653     150.18     176.39     16.821
      749 1092     211.44     176.96     18.335
      750  182      56.68     177.30     14.949
      751 1037     118.70     177.48     17.897
      752  960     295.72     178.33     17.852
      753  125     141.50     178.48     14.531
      754  312     200.47     182.73     16.526
      755 1370      83.09     183.33     18.716
      756 1177     190.13     186.06     18.146
      757  865     195.49     187.89     17.788
      758  886      75.83     188.08     17.276
      759 1492     131.16     192.54     19.093
      760   28     165.43     194.13     13.164
      761 1296      56.41     196.45     18.288
      762   96     206.83     196.79     14.251
      763  324     242.27     196.92     15.964
      764  208     291.52     199.36     15.186
      765 1812      77.79     200.57     20.592
      766  876     278.55     201.82     17.503
      767 1345      13.48     203.19     18.625
      768 1783     235.48     204.11     19.992
      769  497     252.09     205.16     16.646
      770 1188      72.50     205.37     18.234
      771  744     126.15     207.45     17.006
      772 1643     204.10     209.67     19.450
      773  466     255.12     211.19     16.313
      774  343      74.71     211.75     16.419
      775  492      14.20     212.02     17.336
      776  461      15.76     214.75     16.462
      777  388     119.06     213.38     16.426
      778  372     122.45     214.72     16.293
      779  916      66.58     214.10     17.805
      780  207     186.85     214.70     15.195
      781  931     202.36     214.81     17.617
      782 1085     226.36     217.70     17.850
      783  520     215.83     222.27     17.465
      784  215      98.32     220.06     15.482
      785  819     130.92     220.63     18.069
      786 1096     124.20     226.06     18.045
      787  150     115.89     223.02     15.449
      788   33      68.01     223.32     13.327
      789  872     198.91     223.84     17.543
      790  864     197.10     227.37     17.883
      791 1536      14.62     224.08     18.700
      792 1401      17.90     225.76     18.654
      793  422      46.18     224.74     16.178
      794 1241     256.48     226.79     18.396
      795 1687      55.63     227.35     19.492
      796 1011     265.54     227.47     17.710
      797 1912     313.15     227.98     17.183
      798  775     143.93     232.33     17.315
      799  455     115.25     234.65     16.233
      800 1035     158.04     238.45     18.300
      801  946     154.91     238.94     18.442
      802  152     273.44     239.00     14.716
      803 1795     298.68     239.72     20.033
      804  462     288.74     245.36     16.282
      805  473     128.23     246.35     16.428
