  1 0.19158 0.55272 0.00468 0.00600 0.00524 0.00832 0.00903 0.00789 0.00769 0.00796 0.00643
  1 0.35090 0.52846 0.00845 0.01060 0.00934 0.01080 0.01396 0.01284 0.01107 0.01275 0.01111
  1 0.28407 0.53262 0.00756 0.01142 0.01256 0.00952 0.01369 0.01359 0.00723 0.01103 0.01060
  1 0.43451 0.67010 0.00467 0.00563 0.00461 0.00587 0.00720 0.00607 0.00253 0.00253 0.00253
  1 0.19295 0.99080 0.00347 0.00337 0.00401 0.00469 0.00604 0.00566 0.00401 0.00577 0.00507
  1 0.34303 0.50532 0.05493 0.07803 0.06401 0.08395 0.10762 0.09184 0.07433 0.09378 0.07694
  1 0.27902 0.48042 0.01250 0.01527 0.01258 0.01258 0.01563 0.01369 0.00799 0.01007 0.00954
  1 0.30708 0.43893 0.00504 0.00585 0.00535 0.00544 0.00610 0.00531 0.00405 0.00439 0.00344
  1 0.32167 0.42509 0.00701 0.00711 0.00551 0.00737 0.00794 0.00559 0.00625 0.00658 0.00462
  1 0.33677 0.52014 0.05287 0.06300 0.04709 0.07026 0.07974 0.06081 0.05872 0.06526 0.04582
  1 0.28221 0.55515 0.00452 0.00609 0.00622 0.00577 0.00715 0.00698 0.00535 0.00670 0.00633
  2 0.11853 0.48710 0.00541 0.00535 0.00355 0.00547 0.00587 0.00384 0.00496 0.00458 0.00376
  2 0.81192 0.47994 0.01029 0.01266 0.01029 0.01354 0.01664 0.01367 0.00983 0.01299 0.01113
  1 0.31670 0.46958 0.00790 0.00867 0.00628 0.00935 0.01049 0.00791 0.00875 0.00926 0.00689
  1 0.19172 0.53634 0.01452 0.01430 0.01029 0.01445 0.01484 0.01005 0.00967 0.00986 0.00609
  1 0.25189 0.35510 0.00411 0.00530 0.00434 0.00639 0.00745 0.00569 0.00591 0.00738 0.00551
  1 0.76721 0.49543 0.00507 0.00604 0.00608 0.00649 0.00751 0.00664 0.00656 0.00647 0.00570
  1 0.31176 0.54778 0.03566 0.03788 0.02612 0.04326 0.04403 0.03039 0.03245 0.03273 0.02033
  1 0.34607 0.64348 0.00573 0.00803 0.00744 0.00794 0.00955 0.00901 0.00604 0.00784 0.00759
  1 0.34446 0.36788 0.00733 0.00790 0.00587 0.00784 0.00799 0.00631 0.00634 0.00668 0.00544
  1 0.30685 0.58943 0.00452 0.00518 0.00394 0.00640 0.00721 0.00659 0.00617 0.00681 0.00657
  1 0.34043 0.70039 0.00578 0.00659 0.00548 0.00547 0.00676 0.00509 0.00436 0.00450 0.00314
  1 0.31770 0.58727 0.00916 0.01056 0.00899 0.01088 0.01181 0.00987 0.00814 0.00951 0.00673
  1 0.17385 0.55999 0.00562 0.00535 0.00325 0.00600 0.00638 0.00464 0.00476 0.00545 0.00421
  1 0.52638 0.49454 0.00587 0.00591 0.00437 0.00672 0.00741 0.00605 0.00655 0.00680 0.00590
  2 0.60691 0.53756 0.01073 0.01220 0.00977 0.01413 0.01502 0.01191 0.01084 0.01218 0.00862
  1 0.56121 0.52586 0.01486 0.02268 0.02196 0.01964 0.02828 0.02765 0.01546 0.02322 0.02207
  1 0.54156 0.44562 0.01014 0.01117 0.00871 0.01097 0.01244 0.00973 0.01038 0.01147 0.00950
  1 0.60999 0.52157 0.00905 0.00967 0.00789 0.01068 0.01153 0.00905 0.00879 0.00956 0.00718
  1 0.30471 0.54794 0.01192 0.02118 0.02136 0.02181 0.03142 0.03106 0.02066 0.02968 0.02842
  1 0.35427 0.53766 0.00683 0.00816 0.00666 0.00799 0.00967 0.00791 0.00598 0.00784 0.00668
  2 0.46471 0.64566 0.00446 0.00528 0.00585 0.00561 0.00747 0.00736 0.00531 0.00687 0.00665
  1 0.20704 0.58033 0.00752 0.00864 0.00695 0.00886 0.00975 0.00777 0.00714 0.00831 0.00602
  1 0.29341 0.66109 0.00415 0.00534 0.00525 0.00498 0.00677 0.00670 0.00295 0.00500 0.00482
  2 0.17049 0.53675 0.01649 0.01801 0.01298 0.02125 0.02133 0.01437 0.01766 0.01670 0.00823
  1 0.72763 0.56509 0.00745 0.00817 0.00699 0.00822 0.00837 0.00706 0.00616 0.00623 0.00552
  1 0.54508 0.53724 0.00969 0.01484 0.01465 0.01260 0.01872 0.01852 0.00996 0.01496 0.01446
  1 0.23827 0.58947 0.00828 0.00972 0.00854 0.01227 0.01384 0.01204 0.01114 0.01252 0.01095
  1 0.25238 0.46856 0.00519 0.00504 0.00352 0.00643 0.00667 0.00467 0.00636 0.00625 0.00477
  2 0.78596 0.39748 0.00785 0.00998 0.00852 0.00968 0.01127 0.00928 0.00874 0.00942 0.00784
  1 0.33453 0.42038 0.01300 0.01484 0.01123 0.01392 0.01511 0.01141 0.01032 0.01099 0.00782
  1 0.27530 0.54550 0.00811 0.00856 0.00625 0.01040 0.01163 0.00844 0.00942 0.01112 0.00852
  1 0.14738 0.59549 0.00419 0.00439 0.00373 0.00615 0.00618 0.00429 0.00538 0.00572 0.00395
  1 0.25654 0.59855 0.00841 0.00936 0.00681 0.01028 0.01077 0.00869 0.00748 0.00830 0.00585
  1 0.24388 0.54970 0.00741 0.00738 0.00603 0.00867 0.00957 0.00788 0.00875 0.00942 0.00753
  1 0.36511 0.47957 0.00704 0.00843 0.00763 0.00785 0.00854 0.00714 0.00663 0.00734 0.00618
  1 0.35962 0.52623 0.04576 0.05285 0.03903 0.05642 0.06213 0.04664 0.04372 0.04747 0.03234
  2 0.79731 0.49609 0.00863 0.00957 0.00814 0.01034 0.01171 0.00978 0.00828 0.00961 0.00747
  1 0.29491 0.50545 0.00503 0.00794 0.00750 0.00629 0.00850 0.00841 0.00473 0.00619 0.00636
  1 0.23291 0.63224 0.00459 0.00420 0.00382 0.00561 0.00596 0.00507 0.00530 0.00566 0.00498
  1 0.23809 0.44850 0.00914 0.01084 0.00955 0.00879 0.01091 0.00926 0.00593 0.00749 0.00627
  1 0.28479 0.52062 0.00704 0.00795 0.00636 0.00805 0.00857 0.00653 0.00558 0.00623 0.00470
  1 0.30380 0.62428 0.00797 0.00916 0.00766 0.01042 0.01297 0.01244 0.00951 0.01203 0.01163
  1 0.25728 0.53491 0.00694 0.01254 0.01223 0.01278 0.01775 0.01670 0.01254 0.01721 0.01561
  1 0.34556 0.50543 0.08109 0.08423 0.05555 0.08718 0.09082 0.06088 0.05860 0.06107 0.03403
  1 0.34102 0.50494 0.01022 0.01117 0.00892 0.01302 0.01474 0.01176 0.01186 0.01343 0.01011
  2 0.75202 0.68783 0.03394 0.04951 0.05198 0.06046 0.06267 0.05460 0.05244 0.06083 0.03859
  1 0.13439 0.54428 0.00448 0.00489 0.00406 0.00474 0.00596 0.00469 0.00426 0.00437 0.00376
  1 0.35234 0.45821 0.01204 0.01634 0.01387 0.01440 0.01809 0.01605 0.01162 0.01496 0.01301
  1 0.17317 0.54406 0.00923 0.00858 0.00527 0.00948 0.00955 0.00673 0.00743 0.00711 0.00478
  1 0.17688 0.70839 0.00732 0.00796 0.00804 0.00836 0.00905 0.00768 0.00531 0.00614 0.00448
  1 0.17273 0.55942 0.00433 0.00526 0.00517 0.00524 0.00598 0.00549 0.00380 0.00468 0.00429
  1 0.26976 0.45814 0.00421 0.00500 0.00436 0.00611 0.00766 0.00702 0.00594 0.00745 0.00700
  1 0.13128 0.17049 0.00573 0.00681 0.00499 0.00605 0.00827 0.00672 0.00468 0.00730 0.00751
  1 0.34643 0.56278 0.02117 0.02449 0.01935 0.02575 0.03049 0.02379 0.02077 0.02350 0.01535
  2 0.57677 0.63573 0.02902 0.04057 0.03198 0.03633 0.04706 0.03937 0.03174 0.03751 0.02631
  2 0.68547 0.48218 0.01147 0.01497 0.01378 0.01292 0.01680 0.01566 0.00946 0.01341 0.01182
  1 0.29495 0.67647 0.00188 0.00423 0.00477 0.00462 0.00716 0.00707 0.00478 0.00698 0.00697
  1 0.31179 0.69058 0.00535 0.00553 0.00519 0.00619 0.00642 0.00617 0.00470 0.00535 0.00498
  1 0.31826 0.55928 0.02432 0.03652 0.03435 0.03587 0.04771 0.04417 0.02782 0.03756 0.03422
  2 0.59387 0.36996 0.00783 0.01058 0.00956 0.00845 0.01062 0.00941 0.00523 0.00685 0.00612
  1 0.25961 0.53499 0.00944 0.01038 0.00632 0.01232 0.01256 0.00894 0.01149 0.01160 0.00787
  1 0.17151 0.33217 0.00522 0.00597 0.00468 0.00512 0.00605 0.00484 0.00260 0.00510 0.00451
  1 0.11013 0.74261 0.00437 0.00466 0.00338 0.00622 0.00661 0.00534 0.00636 0.00554 0.00373
  1 0.20462 0.56221 0.00375 0.00476 0.00287 0.00592 0.00692 0.00536 0.00558 0.00672 0.00519
  1 0.30986 0.58166 0.01359 0.01914 0.01791 0.02327 0.03075 0.02832 0.02049 0.02715 0.02529
  1 0.22556 0.22246 0.00463 0.00532 0.00570 0.00412 0.00599 0.00534 0.00393 0.00532 0.00479
  1 0.25679 0.55321 0.00554 0.00764 0.00694 0.00605 0.00776 0.00713 0.00492 0.00581 0.00528
  1 0.29233 0.43984 0.00629 0.00920 0.00773 0.01054 0.01445 0.01292 0.01081 0.01400 0.01273
  1 0.28700 0.54595 0.00988 0.01243 0.01123 0.01051 0.01297 0.01171 0.00751 0.00926 0.00780
  1 0.34353 0.40830 0.00704 0.00868 0.00702 0.00784 0.00943 0.00824 0.00583 0.00793 0.00605
  1 0.27094 0.48019 0.12089 0.18114 0.16588 0.14627 0.20897 0.19158 0.10204 0.15659 0.14050
  1 0.31936 0.61233 0.00578 0.00690 0.00554 0.00774 0.00864 0.00751 0.00661 0.00690 0.00664
  1 0.21280 0.42624 0.00675 0.00655 0.00498 0.00713 0.00792 0.00597 0.00467 0.00531 0.00412
  2 0.72416 0.46271 0.03923 0.04882 0.03753 0.04757 0.05651 0.04497 0.03571 0.04400 0.03312
  1 0.31513 0.46787 0.04489 0.04970 0.03093 0.06139 0.06619 0.04625 0.05485 0.05918 0.04058
  2 0.56741 0.53122 0.01000 0.01071 0.00849 0.01393 0.01562 0.01229 0.01222 0.01444 0.01176
  1 0.18032 0.19158 0.00404 0.00761 0.00683 0.00421 0.00859 0.00811 0.00244 0.00566 0.00444
  2 0.40093 0.47075 0.06443 0.10628 0.10003 0.08939 0.13690 0.13115 0.06801 0.11371 0.11020
  2 0.72476 0.71409 0.00477 0.00528 0.00557 0.00572 0.00646 0.00623 0.00470 0.00577 0.00594
  1 0.17758 0.35943 0.00414 0.00835 0.00742 0.01106 0.01677 0.01575 0.01148 0.01569 0.01506
  1 0.34793 0.49066 0.46847 0.55736 0.41755 0.55928 0.64345 0.48379 0.40642 0.47064 0.32253
  2 0.57508 0.53085 0.00472 0.00547 0.00575 0.00576 0.00690 0.00607 0.00388 0.00544 0.00501
  1 0.22123 0.58174 0.00943 0.01046 0.00812 0.01158 0.01249 0.00976 0.00913 0.00996 0.00750
  1 0.31332 0.52329 0.00479 0.00722 0.00676 0.00653 0.00891 0.00860 0.00618 0.00793 0.00791
  1 0.22118 0.69274 0.00599 0.00664 0.00656 0.00635 0.00781 0.00728 0.00547 0.00677 0.00570
  1 0.18025 0.57808 0.00650 0.00624 0.00479 0.00656 0.00705 0.00543 0.00487 0.00546 0.00408
  1 0.26099 0.48160 0.00281 0.00751 0.00543 0.00633 0.00987 0.00702 0.00581 0.00855 0.00646
  2 0.09230 0.41504 0.00537 0.00583 0.00367 0.00803 0.00902 0.00700 0.00872 0.00893 0.00670
  1 0.22085 0.40197 0.00370 0.00505 0.00492 0.00438 0.00612 0.00495 0.00449 0.00593 0.00466
  1 0.14274 0.63138 0.00796 0.00866 0.00622 0.01118 0.01129 0.00835 0.00975 0.00953 0.00674
  2 0.70348 0.50337 0.00640 0.00782 0.00704 0.00759 0.00928 0.00846 0.00628 0.00822 0.00706
  1 0.19851 0.56417 0.01085 0.01107 0.00774 0.01705 0.01732 0.01264 0.01590 0.01641 0.01178
  1 0.30296 0.32826 0.00623 0.00720 0.00539 0.00756 0.00897 0.00636 0.00583 0.00674 0.00542
  1 0.23382 0.27576 0.00489 0.00676 0.00563 0.00617 0.00805 0.00684 0.00645 0.00775 0.00629
  1 0.15878 0.71724 0.00740 0.00965 0.00808 0.00904 0.01181 0.01020 0.00505 0.01011 0.00640
  2 0.76394 0.57532 0.00613 0.00595 0.00496 0.00723 0.00785 0.00709 0.00607 0.00693 0.00648
  1 0.37583 0.52307 0.00739 0.00833 0.00646 0.00861 0.00899 0.00778 0.00696 0.00774 0.00531
  1 0.27111 0.58854 0.01644 0.01694 0.01143 0.02105 0.02116 0.01480 0.01763 0.01676 0.01047
  1 0.32697 0.43991 0.00624 0.00605 0.00549 0.00725 0.00799 0.00610 0.00603 0.00678 0.00518
  1 0.25830 0.19856 0.00525 0.00640 0.00367 0.00696 0.00735 0.00427 0.00608 0.00684 0.00249
  1 0.24479 0.66327 0.00468 0.00483 0.00414 0.00572 0.00655 0.00629 0.00574 0.00614 0.00638
  2 0.82519 0.45992 0.02063 0.02615 0.02122 0.02559 0.03118 0.02626 0.02041 0.02650 0.02117
  1 0.23689 0.60335 0.00616 0.00906 0.00861 0.00622 0.00961 0.00956 0.00419 0.00627 0.00638
  1 0.26409 0.50488 0.00411 0.00549 0.00500 0.00544 0.00770 0.00686 0.00440 0.00632 0.00559
  1 0.31012 0.50165 0.01303 0.01690 0.01531 0.01512 0.01851 0.01586 0.01156 0.01395 0.01146
  2 0.44567 0.44760 0.01975 0.02722 0.02122 0.03340 0.04278 0.03587 0.03342 0.04244 0.03596
  1 0.42892 0.52130 0.01688 0.01610 0.01027 0.02013 0.02062 0.01362 0.01678 0.01702 0.01100
  1 0.27585 0.49881 0.00479 0.00549 0.00574 0.00594 0.00652 0.00550 0.00598 0.00634 0.00503
  1 0.20073 0.23862 0.00642 0.00729 0.00502 0.00668 0.00769 0.00570 0.00404 0.00541 0.00394
  1 0.26301 0.49201 0.00661 0.00771 0.00550 0.00840 0.00980 0.00747 0.00721 0.00841 0.00714
  2 0.14273 0.64033 0.00519 0.00442 0.00274 0.00584 0.00587 0.00334 0.00494 0.00511 0.00312
  1 0.26377 0.69779 0.00674 0.00593 0.00402 0.00710 0.00787 0.00528 0.00509 0.00610 0.00539
  2 0.47617 0.47866 0.13109 0.13838 0.07333 0.20417 0.21019 0.13518 0.19615 0.20029 0.12457
  2 0.76180 0.47840 0.01549 0.02047 0.01784 0.01900 0.02446 0.02131 0.01605 0.01981 0.01755
  2 0.52168 0.46066 0.03346 0.04042 0.03132 0.03935 0.04655 0.03693 0.02897 0.03539 0.02631
  1 0.15392 0.53190 0.00734 0.00730 0.00629 0.00683 0.00745 0.00568 0.00418 0.00448 0.00308
  1 0.29080 0.54538 0.05048 0.08524 0.08341 0.08542 0.12262 0.11769 0.07415 0.10854 0.10065
  1 0.32798 0.60584 0.00586 0.00740 0.00730 0.00844 0.00979 0.00957 0.00632 0.00856 0.00879
  1 0.17509 0.42168 0.00544 0.00604 0.00471 0.00581 0.00672 0.00500 0.00406 0.00467 0.00411
  2 0.70074 0.49688 0.02790 0.03310 0.02487 0.03549 0.04053 0.03141 0.02880 0.03312 0.02491
  1 0.34155 0.52167 0.02443 0.03275 0.02732 0.03630 0.04316 0.03573 0.02859 0.03287 0.02149
  1 0.22235 0.68443 0.00658 0.00769 0.00697 0.00778 0.00807 0.00706 0.00665 0.00622 0.00420
  1 0.29411 0.54314 0.10225 0.13179 0.10378 0.15979 0.19148 0.15715 0.14178 0.16873 0.13207
  1 0.24006 0.51088 0.00952 0.00958 0.00749 0.01147 0.01172 0.00867 0.01011 0.00958 0.00670
  2 0.82395 0.49032 0.01746 0.02149 0.01825 0.02136 0.02501 0.02143 0.01675 0.02084 0.01715
  1 0.18637 0.27948 0.00549 0.00650 0.00541 0.00545 0.00687 0.00509 0.00480 0.00517 0.00348
  2 0.85326 0.16318 0.00498 0.00645 0.00532 0.00512 0.00661 0.00564 0.00460 0.00605 0.00452
  2 0.82061 0.46352 0.01283 0.01628 0.01343 0.01549 0.01924 0.01668 0.01353 0.01616 0.01394
  1 0.09768 0.38953 0.00550 0.00572 0.00369 0.00600 0.00604 0.00414 0.00562 0.00580 0.00407
  1 0.34858 0.49101 0.00573 0.00567 0.00581 0.00604 0.00642 0.00582 0.00528 0.00635 0.00513
  1 0.34889 0.51231 0.01026 0.01150 0.00917 0.01301 0.01490 0.01273 0.01219 0.01364 0.01082
  1 0.27785 0.64873 0.00601 0.01390 0.01517 0.01444 0.01955 0.01833 0.01134 0.01454 0.01224
  1 0.21499 0.47299 0.00964 0.01225 0.01060 0.01369 0.01824 0.01693 0.01195 0.01607 0.01598
  2 0.66321 0.57540 0.00689 0.00873 0.00746 0.00925 0.01118 0.01024 0.00788 0.00984 0.00867
  1 0.26810 0.53361 0.00599 0.00621 0.00583 0.00742 0.00776 0.00684 0.00667 0.00690 0.00594
  1 0.30239 0.48916 0.00491 0.00556 0.00432 0.00567 0.00585 0.00498 0.00440 0.00523 0.00447
  1 0.30371 0.46884 0.00483 0.00563 0.00504 0.00584 0.00671 0.00592 0.00503 0.00603 0.00496
  1 0.30154 0.19614 0.00446 0.00635 0.00514 0.00461 0.00681 0.00545 0.00449 0.00644 0.00537
  1 0.29189 0.47311 0.00532 0.00844 0.00860 0.00761 0.01125 0.01090 0.00710 0.01037 0.00986
  2 0.59848 0.53535 0.02056 0.02278 0.01521 0.02605 0.02854 0.01926 0.02134 0.02213 0.01551
  1 0.64928 0.44475 0.00486 0.00631 0.00589 0.00609 0.00686 0.00603 0.00486 0.00586 0.00485
  2 0.42065 0.41329 0.00623 0.00794 0.00701 0.00866 0.01032 0.00934 0.00875 0.01030 0.00948
  2 0.80159 0.41841 0.00785 0.01013 0.00865 0.00974 0.01278 0.01076 0.00898 0.01136 0.00973
  1 0.34292 0.45964 0.01734 0.02022 0.01393 0.02494 0.03002 0.02360 0.02410 0.02933 0.02402
  1 0.22586 0.62251 0.00536 0.00568 0.00479 0.00566 0.00600 0.00475 0.00459 0.00430 0.00315
  1 0.27901 0.52393 0.00858 0.01123 0.01063 0.00883 0.01192 0.01055 0.00556 0.00713 0.00673
  1 0.32994 0.53057 0.00199 0.01348 0.00894 0.01545 0.01651 0.01168 0.01320 0.01400 0.01052
  1 0.39398 0.60186 0.00454 0.00526 0.00499 0.00530 0.00652 0.00617 0.00454 0.00549 0.00513
  1 0.34349 0.48288 0.02271 0.02839 0.02298 0.03255 0.03849 0.03049 0.02879 0.03400 0.02650
  1 0.33007 0.48920 0.01981 0.02447 0.01943 0.02308 0.02855 0.02439 0.01691 0.02258 0.01876
  1 0.12035 0.49191 0.00427 0.00484 0.00373 0.00592 0.00599 0.00541 0.00445 0.00450 0.00406
  1 0.28614 0.47159 0.12412 0.13348 0.09280 0.12554 0.13662 0.09518 0.07750 0.08776 0.05318
  1 0.21936 0.50158 0.00933 0.00922 0.00732 0.00932 0.00998 0.00750 0.00760 0.00751 0.00601
  1 0.38559 0.42121 0.00512 0.00608 0.00547 0.00639 0.00800 0.00678 0.00655 0.00774 0.00674
  1 0.35849 0.38711 0.00832 0.00883 0.00690 0.00993 0.01078 0.00778 0.00801 0.00975 0.00696
  1 0.16896 0.71739 0.00645 0.00671 0.00525 0.00764 0.00798 0.00713 0.00541 0.00530 0.00457
  1 0.27570 0.50618 0.08822 0.11639 0.10333 0.08895 0.11646 0.10142 0.04847 0.07005 0.05601
  2 0.77330 0.51615 0.00531 0.00622 0.00642 0.00696 0.00785 0.00675 0.00574 0.00622 0.00584
  2 0.56116 0.60732 0.00592 0.00669 0.00505 0.00667 0.00828 0.00742 0.00578 0.00726 0.00663
  1 0.18944 0.64392 0.00362 0.00451 0.00314 0.00581 0.00644 0.00558 0.00607 0.00607 0.00594
  1 0.35447 0.60544 0.00717 0.00902 0.00882 0.00771 0.00945 0.00914 0.00575 0.00763 0.00650
  1 0.26475 0.46487 0.00471 0.00470 0.00399 0.00553 0.00619 0.00510 0.00510 0.00505 0.00371
  1 0.28114 0.55347 0.00448 0.00510 0.00448 0.00603 0.00613 0.00548 0.00522 0.00541 0.00411
  1 0.33178 0.52715 0.02260 0.02728 0.02091 0.02856 0.03332 0.02607 0.02239 0.02657 0.01995
  1 0.22967 0.63141 0.01055 0.01087 0.00870 0.01133 0.01174 0.00933 0.00793 0.00782 0.00528
  2 0.52221 0.45192 0.01092 0.01192 0.00861 0.01144 0.01276 0.00966 0.00838 0.01013 0.00774
  1 0.32996 0.53990 0.01015 0.01111 0.00958 0.01242 0.01359 0.01079 0.00991 0.01094 0.00894
  1 0.26460 0.51197 0.00804 0.01020 0.00939 0.00858 0.01107 0.00975 0.00571 0.00756 0.00705
  1 0.40831 0.61052 0.00760 0.00766 0.00624 0.00827 0.00828 0.00721 0.00732 0.00642 0.00506
  1 0.26161 0.44129 0.00597 0.00673 0.00582 0.00559 0.00681 0.00619 0.00406 0.00511 0.00447
  2 0.33881 0.63583 0.00632 0.00655 0.00641 0.00649 0.00692 0.00603 0.00463 0.00452 0.00351
  1 0.25895 0.68629 0.00332 0.00411 0.00401 0.00597 0.00681 0.00649 0.00635 0.00639 0.00597
  2 0.13469 0.36531 0.00328 0.00417 0.00345 0.00455 0.00597 0.00493 0.00506 0.00594 0.00515
  2 0.55809 0.49160 0.01173 0.01330 0.00959 0.01486 0.01621 0.01270 0.01337 0.01453 0.01054
  1 0.26784 0.59020 0.00548 0.00527 0.00431 0.00679 0.00701 0.00528 0.00642 0.00661 0.00501
  1 0.30466 0.55768 0.04696 0.06715 0.06235 0.07441 0.09484 0.08739 0.06487 0.08379 0.07294
  1 0.24492 0.70993 0.00483 0.00579 0.00580 0.00518 0.00611 0.00601 0.00305 0.00311 0.00311
  2 0.57389 0.34334 0.00572 0.00701 0.00630 0.00565 0.00777 0.00721 0.00575 0.00733 0.00631
  2 0.73586 0.48680 0.05575 0.06593 0.04935 0.07062 0.08190 0.06323 0.05643 0.06665 0.04973
  1 0.15227 0.69392 0.00482 0.00567 0.00426 0.00652 0.00673 0.00453 0.00495 0.00476 0.00352
  1 0.40003 0.47992 0.00728 0.00757 0.00645 0.00847 0.00902 0.00796 0.00733 0.00811 0.00670
  2 0.31630 0.51598 0.01049 0.01112 0.00776 0.01686 0.01804 0.01329 0.01673 0.01779 0.01290
  2 0.23541 0.52932 0.02202 0.02402 0.01879 0.02378 0.02573 0.01963 0.01583 0.01737 0.01131
  1 0.33919 0.50731 0.01050 0.01267 0.00937 0.01564 0.01746 0.01459 0.01437 0.01687 0.01411
  1 0.26119 0.52188 0.00547 0.00688 0.00478 0.00862 0.00885 0.00680 0.00828 0.00868 0.00638
  2 0.19057 0.57570 0.00979 0.00990 0.00603 0.01164 0.01209 0.00800 0.01007 0.00961 0.00628
  1 0.59479 0.42098 0.00960 0.01187 0.00985 0.01090 0.01365 0.01203 0.00792 0.01113 0.00890
  1 0.23567 0.39345 0.00453 0.00522 0.00455 0.00437 0.00595 0.00557 0.00264 0.00463 0.00482
  2 0.46232 0.52153 0.01691 0.01658 0.01124 0.01991 0.02034 0.01355 0.01639 0.01636 0.01028
  1 0.21461 0.56283 0.01417 0.01519 0.01047 0.02018 0.02136 0.01493 0.01780 0.01822 0.01163
  2 0.70728 0.68915 0.00490 0.00520 0.00497 0.00596 0.00665 0.00565 0.00472 0.00539 0.00444
  2 0.81964 0.45789 0.01121 0.01448 0.01199 0.01510 0.01739 0.01430 0.01260 0.01533 0.01232
  2 0.72770 0.32219 0.00639 0.00846 0.00702 0.00700 0.00917 0.00739 0.00696 0.00840 0.00710
  1 0.30660 0.53718 0.00750 0.00779 0.00664 0.00915 0.00964 0.00752 0.00883 0.00814 0.00662
  1 0.39667 0.55031 0.00620 0.00697 0.00685 0.00616 0.00766 0.00732 0.00519 0.00667 0.00578
  2 0.84222 0.56220 0.00531 0.00666 0.00605 0.00591 0.00797 0.00783 0.00493 0.00713 0.00672
  1 0.34859 0.47550 0.00813 0.01117 0.01056 0.01015 0.01198 0.01072 0.00818 0.01010 0.00807
  2 0.70143 0.47143 0.00560 0.00739 0.00672 0.00695 0.00859 0.00740 0.00566 0.00737 0.00588
  1 0.25641 0.64594 0.00881 0.00941 0.00900 0.01057 0.01211 0.01063 0.00966 0.01053 0.01060
  1 0.29398 0.59375 0.00382 0.00486 0.00425 0.00564 0.00718 0.00678 0.00519 0.00667 0.00617
  2 0.55591 0.47829 0.02516 0.02731 0.01933 0.02724 0.02979 0.02141 0.01946 0.02143 0.01468
  1 0.28918 0.51365 0.02161 0.02250 0.01541 0.02388 0.02483 0.01873 0.01758 0.01896 0.01380
  1 0.44684 0.54135 0.00604 0.00950 0.00982 0.00741 0.01038 0.01003 0.00484 0.00696 0.00695
  1 0.29909 0.53745 0.00722 0.00731 0.00550 0.00876 0.00948 0.00754 0.00682 0.00827 0.00633
  1 0.27853 0.56081 0.01061 0.01168 0.00892 0.01105 0.01203 0.00939 0.00714 0.00783 0.00514
  1 0.27906 0.45568 0.01510 0.02188 0.01938 0.01728 0.02457 0.02272 0.01220 0.01902 0.01802
  1 0.28231 0.56370 0.00551 0.00719 0.00677 0.00674 0.00816 0.00726 0.00558 0.00640 0.00633
  1 0.34891 0.53350 0.05936 0.06847 0.05335 0.07801 0.08692 0.07057 0.06256 0.07159 0.05559
  1 0.16233 0.75403 0.00575 0.00558 0.00404 0.00603 0.00611 0.00417 0.00434 0.00429 0.00288
  2 0.75566 0.39846 0.00521 0.00684 0.00617 0.00611 0.00801 0.00724 0.00545 0.00697 0.00687
  2 0.54297 0.54037 0.01050 0.01060 0.00757 0.01121 0.01150 0.00863 0.00849 0.00879 0.00692
  1 0.24263 0.57238 0.00830 0.01130 0.01049 0.00912 0.01265 0.01156 0.00659 0.00938 0.00961
