     -3.74100     -3.34000     -2.77200     -5.64500      2.20400     -1.23600
     0.401000      2.17100     -6.91400     -5.87800     -8.98500     -5.14400
     -2.90600      1.53600     -4.30900     -1.30300     -7.31500     -7.34800
     -7.78200     -5.01000     -5.64500     -6.74700     -7.61500     -7.74900
     -5.27700     -1.40300     -6.58000     -6.84700     -7.78200     -4.10800
     -4.24200     -5.61100     -2.87200     -2.77200     -5.37700     -5.94500
     -11.4900     -10.7880     -7.81600     -7.48200     -7.91600     -6.91400
     -5.47800     -4.37500     -1.73700     -2.93900     -6.51300     -8.85100
     -9.05100     -4.77600     -2.87200     -5.17700     -3.14000     -7.78200
     -8.01600     -3.37300      2.53800     -9.35200     -9.08500     -7.21400
     -5.84500     -6.21200      1.06900      1.87000     -5.77800     -7.14800
     -3.90800     -2.47200     -3.44000     -4.14200      1.36900      2.33800
     -4.07500     -2.27100     -6.07900     -5.77800     -1.50300      1.00200
      5.27700     -2.73900     -1.10200    0.0330000    -0.134000     -1.87000
      1.80400      1.40300      5.21000      9.65300      7.14800      4.81000
     -2.10400     -1.57000      1.23600      1.16900     -2.60500     0.134000
      6.68000     -2.87200     -4.34200    -0.267000     -1.40300      5.24400
      5.74500     0.568000      2.13800     0.635000      3.57400      8.85100
      2.53800     -3.14000     0.534000      2.03700      5.57800      5.34400
     -5.67800     -1.13600    -0.668000     0.868000     -1.36900      1.20200
     0.534000      4.77600      8.48400      1.80400      5.04300     -1.63700
      1.90400      3.60700     0.902000      6.21200      1.03500     -3.34000
     -1.97100     0.534000      2.57200      6.88000      2.60500      4.87600
      1.47000    -0.768000    -0.534000     -1.43600      2.37100      1.97100
      7.58200      5.57800      2.93900      5.31100      10.4880      8.45000
     -4.40900     -1.16900     -1.57000     -6.11200     -3.60700     -1.26900
      1.40300     0.534000    -0.802000    -0.267000     -2.97300     -2.00400
      1.43600      4.50900      2.87200      4.50900      2.57200    -0.969000
      1.53600      4.37500      2.00400      1.50300      1.36900      4.37500
      7.18100      16.0320     -1.73700    -0.301000      3.54000     -2.33800
    -0.868000      1.26900    -0.167000      2.97300      2.03700      3.47400
      3.97500      5.44400      4.94300      3.27300      3.24000      4.17500
      5.54400      2.77200      7.71500      10.3210      5.27700    -0.468000
     -1.47000     0.534000      6.94700     -2.07100     -2.73900     -1.36900
      4.84300      7.48200    -0.501000    -0.501000      1.70300      2.40500
     0.468000      1.87000     0.835000     -6.17900      2.37100      2.47200
      2.67200      4.00800      4.14200     0.768000      2.43800      10.2870
      9.31900     -4.00800     -3.77400     -4.14200     -2.80600     -3.34000
    -0.468000      1.13600      1.43600     -3.54000     -4.57600     -2.60500
    -0.134000     0.100000     0.134000    -0.601000     0.334000      1.00200
     -1.40300     -1.60300      2.33800      1.97100      3.17300      5.41100
     0.935000    -0.701000      1.13600      1.70300     -1.03500     -1.23600
      3.00600      6.78000     0.902000     0.367000      5.94500      2.40500
      2.53800      7.34800      2.90600      3.94100      3.37300     -2.10400
     -3.27300      0.00000      6.54600      2.40500      1.47000     -3.17300
      1.30300      6.88000    -0.100000     -2.37100      2.07100      6.21200
      5.64500      3.27300      7.68200      8.11600    -0.401000     0.501000
      1.77000      2.40500      2.43800      2.60500      1.77000      2.90600
     -3.97500    -0.267000      2.27100      8.21600      3.54000    -0.601000
     -1.87000     -2.40500      2.10400   -0.0670000      1.03500      2.23800
     -2.27100     0.668000      2.33800      7.18100      8.75100      2.20400
      4.70900      2.20400      2.97300      6.71300      4.27500      1.36900
      2.40500      2.23800      2.07100     0.735000      7.51500      13.5270
      11.4900      1.53600     -5.17700     -2.23800     -2.27100    0.0670000
      1.10200      1.23600      4.00800      5.87800      1.06900      2.10400
      1.16900      3.60700      9.51900      4.27500      1.06900      2.23800
      7.58200      4.70900      2.47200      5.84500      10.9550      8.71700
     -1.40300      1.26900      4.94300     -1.87000     -2.13800     -3.67400
    -0.701000     0.401000     -1.77000    -0.835000     -2.73900    -0.301000
     0.668000      1.97100      1.70300      3.87400      4.24200      3.20600
     -1.13600      2.50500      7.51500     -1.30300     -4.10800     -4.54200
     -1.97100     -3.03900     -7.48200     -6.94700     -2.10400     0.334000
      2.83900     -1.60300     -4.14200     -1.10200     -6.21200    -0.868000
      1.70300      3.50700      2.23800     0.735000      3.24000      4.64300
      8.31700      7.21400     0.401000     0.167000      1.60300      4.27500
      12.9260    -0.868000     -5.17700     -5.81200      1.33600    -0.367000
    -0.234000     -3.27300     0.301000     0.334000      3.64100      1.26900
     -3.27300     -4.24200     -1.40300    -0.501000     0.969000      1.36900
      6.84700     -1.33600     -1.10200    -0.367000     -5.01000     -5.01000
     -1.77000      6.17900      3.40700      3.24000     -3.77400     -3.57400
      1.26900     0.802000      2.20400      2.07100      5.27700      4.07500
      9.48600      13.1260      5.94500      7.94900      4.70900      3.40700
      7.48200      11.4230      5.91200     -1.53600   -0.0330000      8.31700
      12.0910     0.367000      1.03500      2.40500      11.9240      5.37700
     -2.27100      1.33600      1.13600      3.80800      5.61100      7.44800
      6.48000      5.07700     -2.30500    -0.301000      4.30900      7.61500
      3.90800      3.30700      6.94700      9.68600    -0.401000    -0.534000
     0.401000      2.00400      4.07500      5.17700      2.87200      4.14200
      12.6250      11.7570     -1.77000     -2.80600      5.21000      2.70500
      6.37900      11.5560      7.31500      1.40300      5.04300      11.4560
      11.3230      1.83700     -3.64100     -1.53600     -1.77000     -1.40300
    -0.234000     0.902000      6.14600      4.04100      2.70500      1.77000
      5.64500      10.7880      6.37900     0.468000      1.87000     0.601000
      3.60700      8.04900      7.08100      7.91600      7.88200      9.55200
      0.00000      11.8240      16.3990      3.44000      1.73700     0.167000
      2.63900      5.91200      3.40700      1.87000      1.67000      2.07100
      3.50700      2.93900      5.71100      6.91400      8.88400      8.55000
      7.51500      1.50300      1.50300      3.87400      5.84500      12.3910
      4.74300     0.434000     0.167000     -4.34200      1.36900      3.60700
     0.534000     0.568000     0.969000      5.14400      4.57600      1.90400
      6.07900      4.40900      2.83900      3.54000      6.21200    0.0330000
     -4.77600     -2.60500     0.635000      4.17500     -1.60300     -3.50700
      4.94300     -10.4210     -9.01800     -3.30700     -7.78200     -5.61100
     -4.37500     -3.30700     -2.07100     -2.47200     -1.93700    0.0330000
     -1.13600    -0.668000    -0.601000     -1.67000     0.501000      3.80800
      4.67600      2.73900      4.81000      4.04100    -0.134000    -0.868000
     -1.77000     -6.41300     -5.01000     -1.73700      5.37700     -1.57000
     -6.64700     -2.33800     -2.13800     -2.83900     -4.47600     -3.50700
     -3.54000     -5.64500     -1.70300     -1.83700     -3.20600     -1.80400
      5.31100     0.334000    -0.434000     -2.00400     -3.67400      1.20200
      4.60900      1.80400     -7.24800     -5.51100     0.200000     0.635000
      3.30700     -1.06900     -4.70900     -4.50900     -1.33600    -0.935000
    -0.635000    -0.501000      1.77000      5.64500      5.11000     -1.47000
     -2.70500     0.134000      3.84100     0.334000    -0.601000      5.07700
     0.334000      0.00000     -2.30500      1.13600     -4.50900    -0.735000
     -5.17700     -3.54000     -4.27500     -4.47600     -1.36900      2.37100
     -1.97100     -1.26900     -5.27700     -2.70500     -1.23600     -2.93900
     -2.23800     -2.53800     0.668000     0.868000     -2.27100     -2.70500
      3.24000     -3.20600     -3.97500     -4.60900      2.37100      8.41700
     -1.06900     -4.67600     -6.94700      1.03500      1.40300      3.57400
      1.97100     -2.37100     -2.53800     0.100000      1.20200     -4.04100
     -1.26900     -1.53600    -0.768000      3.10600      3.70700      4.94300
     -2.57200     -3.34000      1.73700      4.17500      9.71900      8.28300
      2.77200      10.1200      4.10800     0.468000      4.70900     0.635000
      2.30500      1.77000     -3.40700      1.43600     0.635000     -2.27100
     0.568000      2.40500      2.30500      2.27100      2.80600      4.10800
    -0.234000     0.200000   -0.0330000      1.90400   -0.0330000      4.81000
      6.17900      4.54200      4.47600      1.47000     -2.27100      2.67200
      5.21000      1.30300      1.77000      5.81200      13.7610      2.53800
     -5.27700     -2.43800    -0.534000    -0.301000     0.100000     0.935000
      3.24000      2.13800      2.17100    -0.501000    -0.234000      1.87000
     0.868000     0.301000      3.44000      5.97900     -2.17100     -5.67800
     -1.30300      2.03700     -2.93900     -3.37300      4.30900      6.11200
     -5.77800     -3.60700     0.735000      4.27500     -1.97100      1.26900
    -0.501000     0.902000     -3.87400      1.83700      1.33600      1.06900
      1.63700      3.00600      3.90800     0.334000     -1.47000      1.30300
     -3.03900   -0.0330000     -3.54000     -1.40300     -1.47000      1.93700
      1.63700     -4.44200     -3.07300     -1.53600     -1.70300     -3.37300
     -9.58600     -7.94900     -4.40900     -2.47200     -1.43600      1.53600
      5.47800     0.134000     -7.81600     -7.81600     -10.1200     -5.54400
     -2.50500     -4.10800     -1.83700     -1.73700    -0.501000     -1.40300
      1.47000      3.00600     -5.71100     -6.48000     -5.61100     -3.10600
     0.200000     -2.73900     -3.60700     -2.67200     0.835000      3.94100
     -8.28300     -3.54000    -0.434000     -1.43600     -3.80800    -0.935000
     -1.97100     -9.31900     -5.37700     -3.67400     -2.13800     -3.94100
     -2.07100     0.835000      2.73900     0.701000     0.735000      1.03500
    -0.167000     -2.90600     -6.24600     -5.74500     -1.90400    -0.835000
     -1.73700      3.44000     -3.74100     -1.63700    -0.802000     -3.64100
      2.17100    -0.367000    -0.735000      1.26900     -4.91000     -1.43600
     -5.31100     -7.21400     -1.60300     -1.03500     -1.93700     -2.27100
      2.90600      6.01200      4.44200     -5.34400     -4.91000     0.267000
      3.07300      1.93700     -1.93700      2.00400      5.57800      3.84100
      4.04100      6.48000      7.28100      6.21200      4.81000      6.21200
      10.7880      9.51900      9.98700      7.98300      3.00600      2.73900
      6.84700      3.87400      7.94900      13.2930      6.24600      9.75300
      9.88600      4.14200      3.30700      5.71100      6.37900      8.88400
      8.78400      8.28300      7.68200      7.58200      9.78600      8.31700
      8.38300      8.48400      8.75100      10.7880      20.2740      21.8440
      1.03500      2.07100      3.50700      8.51700      11.1890      5.64500
      1.70300      5.84500      6.41300      4.67600      7.34800      6.94700
      5.97900      5.17700      7.38100      7.94900      9.18500      8.91800
      8.01600      7.68200      7.51500      10.5210      11.8570      9.71900
      12.0240      14.9630      14.7960      9.51900      13.5600      18.6370
      9.08500      5.81200      10.5880     0.568000      1.20200      3.40700
      3.84100      2.87200      6.58000      5.87800      1.33600      5.74500
      5.34400      4.37500      5.57800      6.31300      5.87800      4.81000
      5.81200      5.47800      7.58200      12.6250      8.58400      9.41900
      10.7880      11.4900      9.18500      10.6550      11.4230      6.41300
      8.31700      8.81800      12.6250      16.5000      18.0360      2.47200
     0.701000      1.70300      1.13600      5.01000      4.54200      3.00600
      5.01000      5.91200      6.98100      8.25000      9.55200      4.70900
      5.71100      6.98100      6.07900      6.68000      5.54400      9.21800
      5.51100      5.54400      10.0200      10.2540      1.97100      11.8900
      9.55200     -2.70500      3.20600      7.78200    -0.902000     -1.43600
      3.07300      2.07100      1.60300     0.468000      2.57200      3.10600
      3.40700      4.44200      3.57400     -2.80600    -0.701000     0.868000
     -2.53800     0.134000      3.94100      3.40700     0.534000      1.03500
      2.20400      1.80400      3.84100      6.44600      1.30300      4.24200
      1.87000      12.1580      16.5660    -0.134000      4.14200     -1.87000
     -1.40300      3.64100      1.83700     0.434000      1.57000      3.00600
      4.70900     0.802000    -0.735000     -2.27100     -2.67200    0.0330000
    -0.835000     -1.03500      1.97100     0.902000     -1.00200    -0.334000
      2.40500      4.44200     -2.93900     -3.74100     -2.43800     0.601000
      2.23800     -4.20800     -4.54200    -0.868000     -1.53600      3.90800
      6.88000     -1.03500      4.04100      6.21200      5.34400      2.00400
     -2.57200     -3.47400    -0.401000      1.97100      2.10400      3.14000
      3.37300      4.84300      2.53800      7.71500      2.10400     -2.87200
     0.835000     0.100000      6.51300      3.03900     -2.83900     -3.40700
     -2.43800     0.668000      1.00200     0.835000      5.84500      1.83700
     -4.70900     -5.61100     -3.77400     -2.13800     -3.57400    -0.768000
     -4.04100     0.234000      5.71100      1.87000      3.84100      6.74700
      1.63700     -1.67000     -2.67200     -2.97300     -2.13800     -2.50500
      2.27100     -1.33600     0.534000     -2.13800     0.367000     -1.33600
    -0.234000      3.47400      3.87400      2.00400     0.701000     -13.0260
     -10.6880     -5.44400     -7.11400     -9.51900     -6.41300     -7.04700
     -5.14400     -3.70700     -2.17100    -0.167000     -2.33800     -7.28100
     -5.24400     -3.40700     -7.51500     -10.0200     -4.57600    -0.835000
     -2.60500     -4.94300     -3.37300     -5.44400     -7.24800     -4.04100
     -1.67000     0.568000     -11.9240     -11.5560     -7.48200     -3.64100
     -7.58200     -8.51700     -7.84900     -4.67600     -3.24000     -2.90600
     -6.84700     -6.84700     -6.54600     -9.58600     -8.68400     -8.25000
     -1.80400     -6.98100     -9.92000     -7.21400     -4.81000     -11.0550
     -7.98300     -7.94900     -10.0870     -4.14200     0.267000      1.33600
     -1.63700     -5.07700     -6.34600     -4.00800     -4.10800     -7.88200
     -9.65300     -7.41500     -6.61300     -5.41100     -6.17900     -2.43800
     -5.11000     -12.5580     -11.7230     -7.54800     -6.81400     -5.11000
     -5.61100    -0.534000      1.50300     -1.73700     -1.73700     -6.88000
     -4.44200     -2.17100      1.53600     0.334000     -6.24600     -2.83900
     -1.73700    -0.935000     0.100000     -3.20600      3.03900     -3.37300
     -7.64900    -0.835000     -1.50300     -2.53800     -4.04100     -3.17300
     -2.60500     -1.30300     0.701000    -0.701000      7.14800      4.70900
     -6.81400     -3.44000     -1.50300     -4.34200     -2.90600      4.70900
   -0.0670000     -5.34400     -1.87000     -11.1890     -6.71300     -6.54600
     -1.67000     -6.44600     -4.50900    -0.902000     -7.04700     -6.74700
     -3.80800     -3.77400     -2.60500     -4.30900     0.902000      2.33800
     -8.75100     -6.21200     -6.68000     -5.47800     -2.43800     0.802000
     -3.54000     -3.34000    -0.167000      5.37700      1.73700     -2.67200
    -0.568000     0.434000     -7.11400     -4.50900     -1.53600     -1.97100
    -0.668000    -0.501000     0.334000     -1.30300      3.57400      3.64100
      4.14200      6.04500     -2.07100      3.07300      2.77200    -0.902000
     -1.83700     -2.83900     0.367000     -2.10400     -2.23800     -2.57200
     -3.17300    -0.301000      6.58000      4.91000     -2.90600      0.00000
   -0.0670000      1.16900      3.17300      5.67800    -0.167000      6.27900
      11.3230      2.50500      6.21200      1.47000     -3.27300     -3.64100
     -2.63900     -1.57000     0.301000      1.40300      3.27300     0.167000
      2.33800     0.501000     0.167000      3.37300      1.67000      5.61100
    -0.167000      1.83700     -2.23800    -0.234000     -1.63700    -0.701000
     -1.16900      1.36900      6.48000      10.1870      4.00800     0.301000
     -1.60300      2.83900      5.61100      1.50300     0.735000    -0.802000
     -2.70500     -2.27100      3.37300      5.61100      6.14600      6.88000
      12.6920      11.6230      2.77200      1.57000      2.77200      6.17900
      3.80800      3.67400      3.57400      3.67400     0.768000      3.94100
      8.18300      10.0530      1.93700     -1.26900      1.30300      4.37500
      3.24000      4.04100      3.84100      4.17500      6.78000      6.58000
      6.81400      2.57200      8.65100      8.35000      2.40500      8.15000
      11.0550      2.83900      1.63700      4.17500      4.74300      6.84700
      3.70700      3.20600      6.14600      4.27500      5.71100      8.91800
      5.51100      1.87000      5.34400      5.51100      4.60900      5.11000
      1.30300      5.74500      3.24000      3.60700      8.21600      2.17100
      4.60900      8.81800     0.200000      2.70500      1.13600    -0.635000
      2.70500      4.47600      11.9240      2.77200     -2.53800    -0.267000
      5.67800      3.03900     0.100000      1.97100      1.00200     -2.43800
      2.30500    -0.534000     0.167000     -2.60500     -2.07100     0.334000
      5.27700      9.88600      7.78200      6.31300      1.60300     0.167000
      3.47400      4.04100      4.14200      1.90400      5.74500      9.05100
      4.77600      3.07300     -4.20800      3.24000      1.73700      3.60700
      6.17900      4.97700      4.60900      12.0240      4.87600    -0.267000
      1.63700      1.87000      2.97300      6.81400      9.68600      5.04300
      1.30300      3.64100      2.03700      1.43600      1.20200      10.1200
      11.1220      7.91600    0.0330000      5.37700      4.34200      2.53800
      3.10600      4.81000      8.61700      4.70900      10.7210     -4.97700
     -1.93700     -1.60300      2.80600      7.01400    -0.802000      1.10200
      2.37100      1.40300      1.63700      2.03700      2.33800      3.17300
      1.30300      6.41300      1.70300      2.10400     -3.57400     -6.68000
    -0.367000      3.10600     -5.11000     -3.44000     0.434000     0.668000
      3.10600      2.27100     -5.04300     -8.04900     -6.14600     -1.60300
     -6.58000     -7.01400     -6.41300    -0.267000     -7.98300     -7.74900
     -4.67600     -2.20400     -3.77400     -4.81000     -2.77200      4.44200
     -5.44400     -9.78600     -5.17700     -3.20600    0.0670000     -2.27100
      3.97500      7.31500     -7.11400     -4.47600     -2.00400     -2.73900
      2.93900     -2.63900     -7.64900     -4.77600     -2.27100     -2.37100
     -6.91400     -2.20400      3.74100     0.200000     -7.74900     -7.98300
     -5.11000     -5.81200    -0.134000      5.24400     -5.84500     -3.80800
    -0.501000     -7.11400     -7.08100     -5.51100     -2.33800     -1.36900
      1.26900     -3.10600     -4.27500     -3.97500     -2.03700     -1.00200
      3.03900      3.74100    -0.134000      3.94100     -4.57600     -1.47000
     0.935000     -7.68200     -10.5210     -9.65300     -4.57600     -1.77000
    -0.868000      2.27100      3.47400     -5.01000     -3.90800     -4.20800
     0.100000      2.17100     -2.43800   -0.0330000      2.13800      4.67600
      1.47000     0.501000     0.501000      2.57200      5.14400      3.97500
   -0.0670000      9.88600      6.07900     -1.20200     -7.11400     -5.21000
     -2.37100      3.77400     -1.57000     -4.40900     -2.33800     -1.47000
    -0.334000      1.87000     0.367000     -1.13600     -7.31500     -3.84100
     -2.13800     -4.60900     -4.87600     -5.97900     -1.40300     0.334000
     -2.70500     0.134000    -0.200000     0.267000     -2.53800    -0.902000
      3.40700      3.40700     -8.78400     -7.71500     -9.68600     -2.60500
      2.47200     0.701000      3.54000     -1.00200     -4.07500     -1.10200
      1.63700    0.0330000   -0.0670000      3.20600     -6.44600     -3.80800
     -3.10600      2.60500      7.08100      1.23600     -2.03700     -2.43800
    -0.134000      1.16900     0.902000      1.26900    -0.735000      1.80400
     -6.07900     -2.00400      2.30500     -4.60900     -2.17100     -2.00400
     -2.33800     -1.50300    -0.601000      1.13600     -1.90400     -4.87600
     -1.10200     -2.07100     -5.17700     -1.30300      3.10600     -1.40300
     -3.14000      3.07300     -5.34400    -0.501000     -5.74500     -10.0200
     -12.4250     -7.08100     -3.74100     -3.40700     -2.73900     -7.04700
     -6.31300     -5.14400     -6.01200     -1.87000     -2.83900     -2.73900
     0.134000     -4.07500     -4.81000     -6.91400     -5.91200     -4.00800
     0.334000      1.70300      1.30300     0.802000     -3.37300     -3.37300
     -6.21200     -6.64700     -4.74300     0.100000    -0.434000     -2.60500
     -2.37100     -4.47600     -6.31300     -5.51100     -6.64700     -6.44600
     -3.27300     -4.40900     -6.48000     -2.33800     -6.17900     -6.44600
     -5.14400     -4.20800      1.23600      2.57200     -11.6230     -16.0650
     -11.4230     -8.31700     -11.9910     -10.9890     -9.08500     -7.91600
     -3.00600      2.20400     -2.10400     -5.17700     -5.04300     -5.64500
     -3.64100     -1.83700     -3.84100    -0.635000     -5.74500     -5.04300
     -8.31700     -6.41300    -0.534000    -0.134000     0.635000     -6.58000
     -8.91800     -10.7550     -14.3290     -8.65100     -5.07700     -6.64700
     -7.64900     -7.78200     -7.14800     -3.17300     -7.81600     -7.31500
     -1.13600     -4.77600     -9.01800     -4.44200     -1.16900     -7.98300
     -4.34200     -1.33600     -7.04700     -2.37100      5.84500    -0.334000
     -4.64300     -3.54000     -1.87000     -3.64100    -0.501000     0.735000
      3.07300      3.24000      1.00200      3.70700     -6.37900     -4.87600
     -4.91000     -2.47200      1.53600      5.17700      3.54000    -0.468000
     -2.27100    -0.835000     -2.47200     0.735000      3.37300     0.468000
     0.134000     -4.81000     -4.94300     -8.35000     -6.81400     -7.48200
     -3.84100    -0.969000    -0.868000     -2.50500      2.43800      4.54200
      1.26900     -2.60500     -2.93900     -1.33600    -0.200000      2.40500
      5.31100      2.53800     -3.37300     -2.27100     0.301000      5.27700
     -5.07700     -9.82000     -6.11200     -4.37500    -0.701000    -0.768000
     -3.87400     -6.21200     -7.71500     -4.94300     -5.91200     -6.74700
     -2.70500     -2.63900     -3.10600     -2.23800     0.768000     -1.70300
     -5.44400     -1.83700     -5.07700     -5.64500     -5.34400     -3.00600
     -1.00200      1.16900      3.50700    -0.267000     -1.87000    -0.200000
     -7.01400     -3.77400     -3.84100     -2.57200     -2.50500     -2.73900
    -0.902000      3.97500    -0.635000     -5.24400     -2.23800      1.23600
     0.468000     -3.90800     -6.48000     -2.57200      2.10400    -0.601000
     -2.03700      4.60900      5.47800     -4.97700     -9.68600     -6.01200
    -0.969000     -3.27300    -0.401000     0.835000     -5.34400     -4.24200
     -4.50900     -3.07300     -2.47200    -0.768000     -2.57200     -7.94900
     -7.01400     -8.81800     -4.37500     -6.01200     -5.41100     -5.81200
     -2.27100    -0.401000      1.83700      3.77400    -0.601000     -3.14000
     -4.07500     -4.07500     -4.60900     -2.70500     -2.20400     -1.10200
     -1.00200     -1.97100     -3.03900     -3.54000     -5.04300     -1.16900
     -6.31300     -8.15000     -5.21000     -8.21600     -4.07500     -1.16900
      4.57600     -2.93900     -8.61700     -7.18100     -3.24000     -4.64300
     -7.64900     -3.17300    -0.134000     -2.80600     0.234000     -2.00400
    -0.501000      3.10600     -4.04100     -7.91600     -1.50300     -1.90400
     -1.33600     -1.26900      1.40300      1.90400      3.14000     -2.27100
     0.935000    -0.969000      4.07500     -3.27300     -5.71100     -4.84300
     -3.34000     -1.90400    -0.635000    -0.768000     -2.13800      3.20600
     -4.67600      2.70500     -1.06900     -2.97300    -0.802000    -0.468000
      1.30300     0.868000      2.70500      5.14400      1.50300    0.0330000
    -0.267000     0.468000      6.21200     -2.63900     0.134000    -0.501000
     0.668000     -2.13800   -0.0330000      6.88000     -5.17700     -2.13800
      8.88400    0.0330000     -1.53600     -6.94700     -3.44000     -1.77000
     -5.51100     -7.04700     -2.50500    -0.267000     -1.50300     -1.36900
     -2.47200     -1.23600     -1.06900     -1.53600     -1.47000      1.57000
     -1.06900     0.568000     -1.43600     -4.37500     -3.24000     -5.14400
     -5.71100     -5.31100     -3.34000    -0.701000      5.24400      2.63900
     -2.73900     -7.78200     -2.07100     -1.53600     -8.48400     -5.84500
     -1.53600     -7.41500     -5.34400     -5.71100     -4.60900     -2.20400
     -3.03900     0.301000     -3.60700     -6.14600     -9.45200     -5.14400
     -7.81600     -1.20200     0.735000     -3.90800     -2.27100     -5.14400
     -4.07500     -3.57400      2.07100     -1.16900     -7.84900     -2.27100
     -6.58000     -7.74900     -6.98100     -8.75100     -9.82000     -1.80400
    -0.802000     -7.24800     -5.57800     -5.77800     -4.17500     -7.84900
     -6.44600     -1.03500     -6.07900     -5.81200     -1.57000     -5.07700
     -1.47000     -7.94900     -6.27900     -4.77600     -6.34600     -4.57600
     -4.84300     -5.57800     -3.44000     -5.57800     -3.64100     -1.97100
     -1.50300      1.97100     -8.15000     -6.37900     -9.75300     -9.15200
     -5.84500     -9.58600     -10.4880     -10.6550     -8.28300     -5.64500
     -1.23600     -4.20800     -9.38500     -6.51300     -5.67800     -4.60900
     -1.83700     -6.81400     -3.74100     -4.54200     -6.01200     -4.94300
    -0.802000     -2.57200     -1.83700     0.167000     -4.34200     -7.31500
     -1.36900      5.21000     -5.54400     -1.73700     -13.0930     -9.18500
     -7.64900     -3.70700     -2.47200     -5.31100     -4.14200     -4.91000
     -4.60900     -3.03900     -2.93900     -2.07100     -2.33800     -6.04500
     -6.41300     -5.67800     -2.93900    -0.568000      1.50300      3.00600
     -2.53800      1.00200    -0.501000     -1.73700    -0.768000    -0.200000
      2.37100      3.03900     -3.54000     -4.57600      3.27300      3.07300
     -4.81000     -4.30900     -2.77200     -1.13600   -0.0670000     -2.10400
     -3.70700     -2.53800    -0.568000     -2.10400     -2.07100     -3.07300
     -4.40900     -1.90400     -1.50300     -2.20400      3.34000      3.74100
     -2.00400     -1.73700     -3.14000     0.601000     -2.00400      1.36900
     -8.38300     -2.60500     -6.11200     -5.57800     0.935000      4.24200
      3.17300    0.0670000     -7.61500     -4.67600     -1.73700     -2.07100
     -3.97500     -2.40500     -1.40300     -5.57800     -4.81000     -3.60700
     -1.70300     -2.07100     -2.80600     -2.37100    -0.234000     0.568000
      2.23800      1.43600      2.90600     -3.07300     -3.50700     -1.00200
     -1.20200      2.43800     -5.44400     -2.70500     0.902000     0.534000
    -0.701000      1.36900      10.0530     -2.57200     -6.74700     -3.17300
     -1.16900    0.0670000     0.468000     -1.10200    -0.334000    0.0330000
     -1.26900   -0.0330000     -1.06900      3.80800      6.91400     0.868000
      7.74900      5.71100     -2.30500      2.83900     -5.04300     -3.03900
    -0.902000     -1.83700      1.73700      3.34000      1.23600    -0.902000
      2.00400     -3.30700    -0.935000      3.40700     -1.06900     -7.44800
